,genre,artist,song,lyrics
13,Hip Hop/Rap,Jay-Z,Hard Knock Life (Ghetto Anthem),it's the hard knock life for us it's the hard knock life for us steada treated we get tricked steada kisses we get kicked it's the hard knock life from standin' on the corners boppin' to drivin' some of the hottest cars new york has ever seen for droppin' some of the hottest verses rap has ever heard from the dope spot with the smoke glock fleein' the murder scene you know me well from nightmares of a lonely cell my only hell but since when y'all know me to fail uh huh where all my brothers with the rubber grips bust shots and if you with me mom i rub on your tits and what not i'm from the school of the hard knocks we must not let outsiders violate our blocks and my plot let's stick up the world and split it fiftyfifty uh huh let's take the dough and stay real jiggy uh huh and sip the cris' and get pissy pissy flow infinitely like the memory of my homie biggie baby you know it's hell when i come through the life and times of shawn carter y'all volume 2 sing it's the hard knock life for us it's the hard knock life for us steada treated we get tricked steada kisses we get kicked it's the hard knock life
14,Hip Hop/Rap,Wu-Tang Clan,C.R.E.A.M.,what that nigga want god word up look out for the cops wutang five finger shit cash rules word up two for fives over here baby word up two for fives them niggas got garbage down the way word up know what i'm sayin' cash rules everything around me cream get yeah check this ol' fly shit out word up cash rules everything around me take you on a natural joint cream get the money here we here we go dolla dolla bill y'all check this shit yo i grew up on the crime side the new york times side staying alive was no jive at second hands moms bounced on old men so then we moved to shaolin land a young youth yo rockin' the gold tooth 'lo goose only way i begin to gee off was drug loot and let's start it like this son rollin' with this one and that one pullin' out gats for fun but it was just a dream for the teen who was a fiend started smokin' woolies at sixteen and running up in gates and doing hits for high stakes making my way on fire escapes no question i would speed for cracks and weed the combination made my eyes bleed no question i would flow off and try to get the dough all sticking up white boys in ball courts my life got no better same damn 'lo sweater times is ruff and tuff like leather figured out i went the wrong route so i got with a sick ass click and went all out catchin' keys from across seas rollin in mpv's every week we made forty g's yo nigga respect mine or anger the tech nine chchickpow wu from the gate now cash rules everything around me cream get the money dollar dollar bill y'all cash rules everything around me cream get the money dollar dollar bill y'all it's been twentytwo long hard years of still strugglin survival got me buggin but i'm alive on arrival i peep at the shape of the streets and stay awake to the ways of the world cause shit is deep a man with a dream with plans to make cream which failed i went to jail at the age of 15 a young buck sellin' drugs and such who never had much trying to get a clutch at what i could not could not the court played me short now i face incarceration pacin' going up state's my destination handcuffed in back of a bus forty of us life as a shorty shouldn't be so ruff but as the world turns i learned life is hell living in the world no different from a cell everyday i escape from jakes givin' chase sellin' base smokin' bones in the staircase though i don't know why i chose to smoke sess i guess that's the time when i'm not depressed but i'm still depressed and i ask what's it worth ready to give up so i seek the old earth who explained working hard may help you maintain to learn to overcome the heartaches and pain we got stickup kids corrupt cops and crack rocks and stray shots all on the block that stays hot leave it up to me while i be living proof to kick the truth to the young black youth but shorty's running wild smokin sess drinkin' beer and ain't trying to hear what i'm kickin in his ear neglected but now but yo it gots to be accepted that what that life is hectic cash rules everything around me cream get the money dollar dollar bill y'all cash rules everything around me cream get the money dollar dollar bill y'all cash rules everything around me cream get the money dollar dollar bill y'all cash rules everything around me cream get the money dollar dollar bill y'all
15,Hip Hop/Rap,Eminem,Stan,"my tea's gone cold i'm wondering why i got out of bed at all the morning rain clouds up my window and i can't see at all and even if i could it'd all be gray but your picture on my wall it reminds me that it's not so bad it's not so bad my tea's gone cold i'm wondering why i got out of bed at all the morning rain clouds up my window and i can't see at all and even if i could it'd all be gray but your picture on my wall it reminds me that it's not so bad it's not so bad dear slim i wrote you but you still ain't callin' i left my cell my pager and my home phone at the bottom i sent two letters back in autumn you must not have got 'em it probably was a problem at the post office or somethin' sometimes i scribble addresses too sloppy when i jot 'em but anyways fuck it what's been up man how's your daughter my girlfriend's pregnant too i'm out to be a father if i have a daughter guess what i'm a call her i'm a name her bonnie i read about your uncle ronnie too i'm sorry i had a friend kill himself over some bitch who didn't want him i know you probably hear this everyday but i'm your biggest fan i even got the underground shit that you did with scam i got a room full of your posters and your pictures man i like the shit you did with ruckus too that shit was fat anyways i hope you get this man hit me back just to chat truly yours your biggest fan this is stan my tea's gone cold i'm wondering why i got out of bed at all the morning rain clouds up my window and i can't see at all and even if i could it'd all be gray but your picture on my wall it reminds me that it's not so bad it's not so bad dear slim you still ain't called or wrote i hope you have the chance i ain't mad i just think it's fucked up you don't answer fans if you didn't want to talk to me outside the concert you didn't have to but you could've signed an autograph for matthew that's my little brother man he's only 6 years old we waited in the blistering cold for you for 4 hours and you just said ""no"" that's pretty shitty man you're like his fuckin' idol he wants to be just like you man he likes you more than i do i ain't that mad though i just don't like bein' lied to remember when we met in denver you said if i write to you you would write back see i'm just like you in a way i never knew my father neither he used to always cheat on my mom and beat her i can relate to what you're sayin' in your songs so when i have a shitty day i drift away and put 'em on cause i don't really got shit else so that shit helps when i'm depressed i even got a tattoo with your name across the chest sometimes i even cut myself to see how much it bleeds it's like adrenaline the pain is such a sudden rush for me see everything you say is real and i respect you 'cause you tell it my girlfriend's jealous 'cause i talk about you 24/7 but she don't know you like i know you slim no one does she don't know what it was like for people like us growing up you've gotta call me man i'll be the biggest fan you'll ever lose sincerely yours stan ps we should be together too my tea's gone cold i'm wondering why i got out of bed at all the morning rain clouds up my window and i can't see at all and even if i could it'd all be gray but your picture on my wall it reminds me that it's not so bad it's not so bad dear mister i'm too good to call or write my fans this'll be the last package i ever send your ass it's been six months and still no word i don't deserve it i know you got my last two letters i wrote the addresses on 'em perfect so this is my cassette i'm s you i hope you hear it i'm in the car right now i'm doing 90 on the freeway hey slim i drink a fifth of vodka ya dare me to drive you know this song by phil collins 'from the air in the night' about that guy who could have saved that other guy from drowning but didn't then phil saw it all then at his show he found him that's kinda how this is you could have rescued me from drowning now it's too late i'm on a thousand downers now i'm drowsy and all i wanted was a lousy letter or a call i hope you know i ripped all your pictures off the wall i loved you slim we could have been together think about it you ruined it now i hope you can't sleep and you dream about it and when you dream i hope you can't sleep and you scream about it i hope your conscious eats at you and you can't breathe without me see slim ""shut up bitch i'm trying to talk"" hey slim that's my girlfriend screaming in the trunk but i didn't slit her throat i just tied her up see i ain't like you 'cause if she suffocates she'll suffer more and then she'll die too well gotta go i'm almost at the bridge now oh shit i forgot how am i supposed to send this shit out my tea's gone cold i'm wondering why i got out of bed at all the morning rain clouds up my window and i can't see at all and even if i could it'd all be gray but your picture on my wall it reminds me that it's not so bad it's not so bad dear stan i meant to write you sooner but i've just been busy you said your girlfriend's pregnant now how far along is she look i'm really flattered you would call your daughter that and here's an autograph for your brother i wrote it on your starter cap i'm sorry i didn't see you at the show i must have missed you don't think i did that shit intentionally just to diss you and what's this shit you said about you like to cut your wrist too i say that shit just clownin' dawg c'mon how fucked up is you you got some issues stan i think you need some counselin'' to help your ass from bouncin' off the walls when you get down some and what's this shit about us meant to be together that type of shit'll make me not want us to meet each other i really think you and your girlfriend need each other or maybe you just need to treat her better i hope you get to read this letter i just hope it reaches you in time before you hurt yourself i think that you'll be doin' just fine if you'd relax a little i'm glad i inspire you but stan why are you so mad try to understand that i do want you as a fan i just don't want you to do some crazy shit i seen this one shit on the news a couple weeks ago that made me sick some dude was drunk and drove his car over a bridge and had his girlfriend in the trunk and she was pregnant with his kid and in the car they found a tape but it didn't say who it was to come to think about it his name was it was you damn"
16,Hip Hop/Rap,Missy Elliott,Get Ur Freak On,hit me hit me gimme some new shit gimme some new shit gimme some new shit gimme some new shit missy be puttin it down im the hottest round ill told yall mutha skurt yall can stop me now listen to me now im lastin twenty rounds and if you want me nigga then come and get me now bounce is you with me now bounce the biggie biggie bounce bounce i kno you dig the way i swsw switched ma style holla people sing around now people gather round now people jump around getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcha getcha getcha getcha getcha freak on who's that bitch people you know me and timbaland been hot since twenty years ago what da dilly yo now what da drilly yo if you wanna battle me then nigga lemme know holla got the feeling son lemme throw you some people here i come now sweat me when im done we got the radio slike we got a gun getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcha getcha getcha getcha getcha freak on quiet shh hush yo mouth silence when i spit it out in yo face open yo mouth give you a taste holla aint no stoppin me copywritten so dont copy me yall do it sloppily and yall cant come close to me yes i know you feel me now yes i know you hear me loud yes i scream it loud and proud yes missy gon blow it down yes people gon play me now yes in and outa town yes cuz im the best around yes with the crazy style go getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcho freak ongo getcha getcha getcha getcha getcha freak on
17,Hip Hop/Rap,ICE-T,Colors,yo ease let's do this colors colors colors colors colors colors colors colors colors colors colors i am a nightmare walking psychopath talking king of my jungle just a gangster stalking living life like a firecracker quick is my fuse then dead as a deathpack the colors i choose red or blue cuz or blood it just don't matter sucker die for your life when my shotgun scatters colors we gangs of la will never die just multiply colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors you don't know me fool you disown me cool i don't need your assistance social persistence any problem i got i just put my fist in colors my life is violent but violent is life peace is a dream reality is a knife my colors my honor my colors my all with my colors upon me one soldier stands tall tell me what have you left me what have i got last night in cold blood my young brother got shot my homeboy got jacked my mother's on crack my sister can't work cause her arms show trax madness insanity live in profanity then some punk claimin' they understandin' me give me a break what world do you live in death is my sect guess my religion colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors my pants are saggin' braided hair suckers stare but i don't care my game ain't knowledge my game's fear i've no remorse so squares beware but my true mission is just revenge you ain't in my sect you ain't my friend wear the wrong color your life could end homicide's my favorite binge colors colors ka ka ka colors colors ka ka ka colors colors ka ka ka colors colors ka ka ka colors colors ka ka ka colors colors colors colors colors colors so i'll just walk like a giant police defiant you'll say to stop but i'll say that i can't my gangs my family its all that i have i'm a star on the walls is my autograph you don't like it so you know where you can go cause' the streets are my stage and terror's my show phsycoanalize tried diognising me why it wasn't your brother that brutally died but it was mine so let me define my territory don't cross the line don't try to act crazy cause' that shit don't phase me if you ran like a punk it wouldn't amaze me cause' my color is death though we all want peace but our war won't end till all wars cease colors colors colors colors colors colors colors colors colors colors colors colors ka ka ka colors colors ka ka ka colors colors colors colors colors ka ka ka khh colors ka ka ka colors colors colors colors colors colors colors colors colors colors colors colors colors colors khh ka ka ka colors colors ka ka ka colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors colors ka ka ka ka ka ka colors
18,Hip Hop/Rap,Naughty By Nature,OPP,"army with harmony dave drop a load on 'em opp how can i explain it i'll take you frame by frame it to have y'all jumpin' shall we singin' it o is for other p is for people scratchin' temple the last p well that's not that simple it's sorta like another way to call a cat a kitten it's five little letters that are missin' here you get on occassion at the other party as a game 'n it seems i gotta start to explainin' bust it you ever had a girl and met her on a nice hello you get her name and number and then you feelin' real mellow you get home wait a day she's what you wanna know about then you call up and it's her girlfriend or her cousin's house it's not a front f to the r to the o to the n to the t it's just her boyfriend's at her house boy that's what is scary it's opp time other people's what you get it there's no room for relationship there's just room to hit it how many brothers out there know just what i'm gettin' at who thinks it's wrong 'cos i'm splittin' and cohittin' at well if you do that's opp and you're not down with it but if you don't here's your membership you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp every last homie you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp all the homies as for the ladies opp means something gifted the first two letters are the same but the last is something different it's the longest loveliest lean i call it the leanest it's another five letter word rhymin' with cleanest and meanest i won't get into that i'll do it ah sorta properly i say the last p hmm stands for property now lady here comes a kiss blow a kiss back to me now tell me exactly have you ever known a brother who have another like ah girl or wife and you just had to stop and just 'cos he look just as nice you looked at him he looked at you and you knew right away that he had someone but he was gonna be yours anyway you couldn't be seen with him at all and still you didn't care 'cos in a room behind a door no one but y'all are there when y'all are finish y'all can leave and only y'all would know and then y'all could throw the skeleton bone right in the closet door now don't be shocked 'cos if you're down i want your hands up high say ""opp"" ""opp"" i like to say with pride now when you do it do it well and make sure that it counts you're now down with a discount you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp every last lady you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp all the ladies this girl ah tried to opp me i had a girl and she knew that matter of fact my girl was partner's that had a fall out disagreement yeah an argument she tried to do me so we did it in my apartment bust it that wasn't the thing it must have been the way she hit the ceiling 'cos after that she kept on coming back and catchin' feelings i said ""let's go my girl is coming so you gotta leave"" she said ""oh no i love you treach"" i said ""now child please"" you gots to leave come grab your coat right now you gotta go i said ""now look you to the stairs and to the stairwindow this was a thing a little thing you shouldn't have put your heart 'cos you know i was opp hell from the very start"" come on come on now let me tell you what it's all about when you get down you can't go 'round runnin' off at the mouth that's rule number one in this opp establishment you keep your mouth shut and it won't get back to her or him exciting isn't it a special kinda business many of you will catch the same sorta opp is you with him or her for sure is going to admit it when opp comes damn skippy i'm with it you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp this whole party you down with opp yeah you know me you down with opp yeah you know me you down with opp yeah you know me who's down with opp this whole party break it down"
19,Hip Hop/Rap,Digital Underground,The Humpty Dance,"all right stop whatcha doin' 'cause i'm about to ruin the image and the style that ya used to i look funny but yo i'm makin' money see so yo world i hope you're ready for me now gather round i'm the new fool in town and my sound's laid down by the underground i drink up all the hennessey ya got on ya shelf so just let me introduce myself my name is humpty pronounced with a umpty yo ladies oh how i like to funk thee and all the rappers in the top tenplease allow me to bump thee i'm steppin' tall y'all and just like humpty dumpty you're gonna fall when the stereos pump me i like to rhyme i like my beats funky i'm spunky i like my oatmeal lumpy i'm sick wit dis straight gangsta mack but sometimes i get ridiculous i'll eat up all your crackers and your licorice hey yo fat girl c'mereare ya ticklish yeah i called ya fat look at me i'm skinny it never stopped me from gettin' busy i'm a freak i like the girls with the boom i once got busy in a burger king bathroom i'm crazy allow me to amaze thee they say i'm ugly but it just don't faze me i'm still gettin' in the girls' pants and i even got my own dance the humpty dance is your chance to do the hump do the humpty hump come on and do the humpty hump do the humpty hump just watch me do the humpty hump do ya know what i'm doin' doin' the humpty hump do the humpty hump do the humpty hump people say ""yo humpty you're really funny lookin'"" that's all right 'cause i get things cookin' ya stare ya glare ya constantly try to compare me but ya can't get near me i give 'em more see and on the floor b all the girls they adore me oh yes ladies i'm really bein' sincere 'cause in a 69 my humpty nose will tickle ya rear my nose is big uhuh i'm not ashamed big like a pickle i'm still gettin' paid i get laid by the ladies ya know i'm in charge both how i'm livin' and my nose is large i get stoopid i shoot an arrow like cupid i use a word that don't mean nothin' like looptid i sang on doowhutchalike and if ya missed it i'm the one who said just grab 'em in the biscuits also told ya that i like to bite well yeah i guess it's obvious i also like to write all ya had to do was give humpty a chance and now i'm gonna do my dance oh yeah that's the break y'all let me hear a little bit of that bass groove right here now that i told ya a little bit about myself let me tell ya a little bit about this dance it's real easy to docheck it out first i limp to the side like my leg was broken shakin' and twitchin' kinda like i was smokin' crazy wack funky people say ya look like mc hammer on crack humpty that's all right 'cause my body's in motion it's supposed to look like a fit or a convulsion anyone can play this game this is my dance y'all humpty hump's my name no two people will do it the same ya got it down when ya appear to be in pain humpin' funkin' jumpin' jig around shakin' ya rump and when the dude a chump pump points a finger like a stump tell him step off i'm doin' the hump black people do the humpty hump do the humpty hump white people do the humpty hump do the humpty hump puerto ricans do the humpty hump just keep on doin' the hump samoans do the humpty hump do the humpty hump once again the underground is in the house i'd like to send a shout out to the whole world keep on doin' the humpty dance and to the ladies peace and humptiness forever"
20,Hip Hop/Rap,Beastie Boys,"Hold It Now, Hit It!",hold it now hit it yo leroy aw yeah yo yo yeah why don't you do that def jam right about now now i chill real ill when i start to chill when i fill my pockets with a knot of dollar bills sippin' pints of ale out the window sill when i get my fill i'm chilly chill and now i just got home because i'm out on bail what's the time it's time to buy ale peter eater parkin' meter all of the time if i run out of ale it's thunderbird wine miller drinkin' chicken eatin' dress so fly i got friends in high places that are keepin' me high get down with mike d and it ain't no hassle i got the ladies of the eighties from here to white castle hold it now hit it yo leroy it's my joint it's my hold it now it's my rhyme the now and t adam yauch in the place to be and all the girls are on me 'cause i'm down with mike d i'm down with mike d and he ain't no baloney for real not phony oe and ricearoni i come out at night 'cause i sleep all day well i'm the king ad rock and he's mca well i'm acruisin' i'm bruisin' i'm never ever losin' i'm in my car i'm goin' far and dust is what i'm usin' around the way is where i'm from and i'm from manhattan and i'm not a bum because you're pudslappin' ballflappin' got that juice my name's mike d and i can do that jerry lewis hold it now hit it yo leroy yo man that was real def man try that again man i like that def stuff boy hip hoppin' body rockin' doin' the do beer drinkin' breath stinkin' sniffin' glue belly fillin' always illin' bustin' caps my name's mike d and i write my own snaps now i'm a peepshow seekin' on the fortydeuce i'm a killer at large and i'm on the loose pistol packin' monkey drinkin' no money bum i come from brooklyn 'cause that's where i'm from cheap skate perpetratin' money hungry jerk every day i drink oe and i don't go to work you drippy nose knucklehead you're we behind the ears you like men and we like beers yo leroy pass that joint on over yo man pass that over here man all right king of the ave with the def female you're rhymin' and stealin' with the freshest ale coolin' at the crib watchin' my tv ed norton ted knight and mr ed pump it up homeboy just don't stop chef boyardee coolin' on the pot i take no slack 'cause i got the knack and i'm never dustin' out 'cause i torch that crack the king ad rock that is my name y'all's drinkin' moet and we got the champagne a quarter droppin' goin' shoppin' buyin' wigs surgeon general cut professor dj thigs hold it now hit it hit it hold it now hit it yo leroy
21,Hip Hop/Rap,A Tribe Called Quest,Check the Rhime,qtip back in the days on the boulevard of linden we used to kick routines and presence was fittin it was i the abstract phife dawg and me the five footer i kicks the mad style so step off the frankfurter q yo phife you remember that routine that we used to make spiffy like mr clean p um um a tidbit um a smidgen i don't get the message so you gots to run the pigeon q you on point phife p all the time tip q you on point phife p all the time tip q you on point phife p all the time tip q well then grab the microphone and let your words rip phife dawg now here's a funky introduction of how nice i am tell your mother tell your father send a telegram i'm like an energizer 'cause you see i last long my crew is never ever wack because we stand strong now if you say my style is wack that's where you're dead wrong i slayed that body in el segundo then +push it along+ you'd be a fool to reply that phife is not the man 'cause you know and i know that you know who i am a special shot of peace goes out to all my pals you see and a middle finger goes for all you punk mc's 'cause i love it when you wack mc's despise me they get vexed i roll next can't none contest me i'm just a fly mc who's five foot three and very brave on job remaining no i'm chaining cause i misbehave i come correct in full effect have all my hoes in check and before i get the butt the jim must be erect you see my aura's positive i don't promote no junk see i'm far from a bully and i ain't a punk extremity in rhythm yeah that's what you heard so just clean out your ears and just check the word q check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check it out check it out check the rhyme y'all check the rhyme y'all check the rhyme y'all play tapes y'all check the rhyme y'all check the rhyme y'all check it out check it out p back in days on the boulevard of linden we used to kick routines and the presence was fittin it was i the phifer q and me the abstract the rhymes were so rumpin' that the brothers rode the 'zack p yo tip you recall when we used to rock those fly routines on your cousin's block q um let me see damn i can't remember i receive the message and you will play the sender p you on point tip q all the time phife p you on point tip q yeah all the time phife p you on point tip q yo all the time phife p so play the resurrector and give the dead some life qtip okay if knowledge is the key then just show me the lock got the scrawny legs but i move just like lou brock with speed i'm agile plus i'm worth your while one hundred percent intelligent black child my optic presentation sizzles the retina how far must i go to gain respect um well it's kind of simple just remain your own or you'll be crazy sad and alone industry rule number four thousand and eighty record company people are shady so kids watch your back 'cause i think they smoke crack i don't doubt it look at how they act off to better things like a hiphop forum pass me the rock and i'll storm with the crew and proper what you say hammer proper rap is not pop if you call it that then stop nc y'all check the rhyme y'all sc y'all check it out y'all virginia check the rhyme y'all check it out out in london check the rhyme y'all
22,Hip Hop/Rap,Afrika Bambaataa,Planet Rock,party people party people can y'all get funky soul sonic force can y'll get funky the zulu nation can y'll get funky ya just hit me just taste the funk and hit me just get on down and hit me bambaataa's jus' gettin' so funky now hit me ya just hit me just start to chase your dreams up out your seats make your body sway socialize get down let your soul lead the way shake it now go ladies it's a livin' dream love life live come play the game our world is free do what you want but scream we know a place where the nights are hot it is a house of funk females and males both headed all for the disco the dj plays your favorite blasts takes you back to the past music's magic poof bump bump bump get bump with some flash people rock rock to the planet rock don't stop rock rock to the planet rock don't stop the soul sonic force mr biggs pow wow and mc globe we emphasize the show we got ego make this your night just slip it right and by day as the people say live it up shucks no work or play our world is free be what you be so be rock rock to planet rock don't stop rock rock to planet rock don't stop you're in a place where the nights are hot where nature's children dance and set a chance on this mother earth which is our rock the time has come and work for soul show you really got soul are you ready hump bump bump get bump now let's go house twist and turn incomprehensible you got the body rock and pop bounce and pounce everybody just rock it don't stop it you gotta rock it don't stop keep tickin' and tockin' work it all around the clock everybody keep rockin' and clockin' and shockin' and rockin' go house everybody say rock it don't stop it well hit me mr biggs pow wow g l o b e the soul sonic force you gotta rock it pop it 'cause it's the century there is such a place that creates such a melody our world is but a land of a master jam get up and dance it's time to chase your dreams up out your seats make your body sway socialize get down let your soul lead the way shake it now go ladies it's a livin' dream love life live everybody say rock it don't stop it everybody say shock it and pop it everybody say ich me sun chi say planet rock it's the sure shot say planet rock it's the sure shot so twist and turn then you let your body glide you got the body rock and pop bounce and pounce so hit me just taste the funk and hit me just get on down and hit me bambaataa's gettin' so funky now hit me every piece of the world rate the message of the worlds all men women boys and girls hey our planet rock is superb get on it you got the groove move shak undi shak undi shak feel the groove feel it do what ya want but ya know ya got to be cool and boogie out on the floor go down bring it low close to the ground everybody just rock it don't stop it we gotta rock it don't stop keep tickin' and tockin' work it all around the clock  everybody just rock it don't stop it we gotta rock it don't stop keep tickin' and tockin' work it all around the clock  everybody gotta rock it don't stop it we gotta rock it don't stop it gotta rock it don't stop it gotta rock it don't stop gotta rock it don't stop it gotta rock it don't stop it gotta rock it don't stop it we gotta rock it don't stop we gotta rock it don't stop it we gotta rock it don't stop it we gotta rock it don't stop it we gotta rock it don't stop we gotta rock it don't stop it we gotta rock it don't stop it we gotta rock it don't stop it we gotta rock it don't stop
23,Hip Hop/Rap,ICE CUBE,It Was a Good Day,"break 'em off shit yo yo uhh just wakin' up in the mornin' gotta thank god i don't know but today seems kinda odd no barkin' from the dog no smog and momma cooked a breakfast with no hog damn i got my grub on but didn't pig out finally got a call from a girl i wanna dig out whassup hooked it up for later as i hit the do' thinkin' will i live another twentyfo' i gotta go 'cause i got me a drop top and if i hit the switch i can make the ass drop had to stop at a red light lookin' in my mirror not a jacker in sight and everything is alright i got a beep from kim and she can fuck all night called up the homies and i'm askin' y'all which park are y'all playin' basketball get me on the court and i'm trouble last week fucked around and got a triple double freakin' niggaz everyway like mj i can't believe today was a good day shit drove to the pad and hit the showers didn't even get no static from the cowards 'cause just yesterday them fools tried to blast me saw the police and they rolled right past me no flexin' didn't even look in a nigga's direction as i ran the intersection went to short dog's house they was watchin' yo mtv raps what's the haps on the craps shake 'em up shake 'em up shake 'em up shake 'em roll 'em in a circle of niggaz and watch me break 'em with the seven seveneleven seveneleven seven even back do' lil' joe i picked up the cash flow then we played bones and i'm yellin' domino plus nobody i know got killed in south central la today was a good day shit left my nigga's house paid what picked up a girl been tryin' to fuck since the 12th grade it's ironic i had the brew she had the chronic the lakers beat the supersonics i felt on the big fat fanny pulled out the jammy and killed the punanny and my dick runs deep so deep so deep put her ass to sleep woke her up around one she didn't hesitate to call ice cube the top gun drove her to the pad and i'm coastin' took another sip of the potion hit the threewheel motion i was glad everything had worked out dropped her ass off and then chirped out today was like one of those fly dreams didn't even see a berry flashin' those high beams no helicopter looking for a murder two in the mornin' got the fatburger even saw the lights of the goodyear blimp and it read ""ice cube's a pimp"" yeah drunk as hell but no throwin' up half way home and my pager still blowin' up today i didn't even have to use my ak i got to say it was a good day shit hey wait wait a minute pooh stop this shit what the fuck i'm thinkin' about"
24,Hip Hop/Rap,Outkast,B.O.B.,12 123 yeah inslumnational underground thunder pounds when i stomp the ground like a million elephants or silver back orangutans you can't stop the train who wants some don't come unprepared i'll be there but when i leave there better be a household name the weatherman tellin' us it ain't gon' rain so now we sittin' in a drop top soakin' wet in a silk suit tryin' not to sweat hittin' somersaults without the net but this'll be the year that we won't forget 1999 anno domini anythin' goes be what you wanna be long as you know consequences are given for living the fence is too high to jump in jail too low to dig i might just touch hell get a life now they on sale then i might cast you a spell look at what came in the mail a scale an' some arm an' hammer soul gold grill an' a baby mamma black cadillac an' a pack of pampers stack of questions with no answers cure for cancer cure for aids make a nigga want to stay on tour for days get back home thangs are wrong well not really it was bad all along before your left adds up to a ball of power thoughts at a thousand miles per hour hello ghetto let your brain breathe believe there's always mo' oww don't pull the thang out unless you plan to bang bombs over baghdad don't even bang unless you plan to hit somethin' bombs over baghdad don't pull the thang out unless you plan to bang bombs over baghdad don't even bang unless you plan to hit somethin' bombs over baghdad uno dos tres it's on did you ever think a pimp rock a microphone like that there boy an' we still stay street big things happen every time we meet like a track team crack fiend dyin' to geek outkast bumpin' up an' down the street slant back cadillac about five niggaz deep seventyfive mc's free stylin' to the beat 'cause we get crunk stay drunk at the club should've bought an ounce but you copped a dub should've held back but you threw the punch supposed to meet your girl but you packed a lunch no d to the u to the g for you got a son on the way by the name of bamboo got a little baby girl four years jordan never turned my back on my kids for them should've hit it quit it rag top before you're up get a laptop make a business for yourself boy set some goals make a fat diamond out of dusty coals record number four but we on the road hold up slow up stop control like janet planet stankonia's on ya movin' like floyd comin' straight to florida lock all your windows then block the corridors pullin' off my belt 'cause a whippings in order i'd like a threepiece fish before i cut your daughter yo quiero taco bell then i hit the border piti pat rappers tryin' to get the five i'm a microphone fiend tryin' to stay alive when you come to a town boy you better not hide 'cause the dungeon family gon' ride ha don't pull the thang out unless you plan to bang bombs over baghdad don't even bang unless you plan to hit somethin' bombs over baghdad don't pull the thang out unless you plan to bang bombs over baghdad don't even bang unless you plan to hit somethin' bombs over baghdad yeah bombs over baghdad yeah bombs over baghdad yeah bombs over baghdad yeah bombs over baghdad yeah bob your head rag top bob your head rag top bob your head rag top power music electric revival power music electric revival power music electric revival 
25,Hip Hop/Rap,Eric B. and Rakim,Paid In Full,yo rakim what's up yo i'm doing the knowledge e man i'm trying to get paid in full well check this out since norby walters is our agency right true kara lewis is our agent word up zakia and 4th and broadway is our record company indeed okay so who we rollin' with then we rollin' with rush of rushtown management check this out since we talking over this def beat right here that i put together i wanna hear some of them def rhymes you know what i'm sayin' and together we can get paid in full thinkin' of a master plan 'cuz ain't nuthin' but sweat inside my hand so i dig into my pocket all my money is spent so i dig deeper but still comin' up with lint so i start my mission leave my residence thinkin' how could i get some dead presidents i need money i used to be a stickup kid so i think of all the devious things i did i used to roll up this is a hold up ain't nuthin' funny stop smiling be still don't nuthin' move but the money but now i learned to earn 'cuz i'm righteous i feel great so maybe i might just search for a nine to five if i strive then maybe i'll stay alive so i walk up the street whistlin' this feelin' out of place 'cuz man do i miss a pen and a paper a stereo a tape of me and eric b and a nice big plate of fish which is my favorite dish but without no money it's still a wish 'cuz i don't like to dream about gettin' paid so i dig into the books of the rhymes that i made so now to test to see if i got pull hit the studio 'cuz i'm paid in full rakim check this out yo you go to your girl house and i'll go to mine 'cause my girl is definitely mad 'cause it took us too long to do this album yo i hear what you're saying so let's just pump the music up and count our money yo well check this out yo eli turn down the bass down and let the beat just keep on rockin' and we outta here yo what happened to peace peace
