,genre,artist,song,lyrics
30,Rock,The Who,My Generation,people try to put us ddown  talkin' 'bout my generation just because we get around  talkin' 'bout my generation things they do look awful cccold  talkin' 'bout my generation i hope i die before i get old  talkin' 'bout my generation my generation this is my generation baby why don't you all ffade away  talkin' 'bout my generation don't try to dig what we all sssay  talkin' 'bout my generation i'm not trying to cause a big sssensation  talkin' 'bout my generation i'm just talkin' 'bout my gggeneration  talkin' 'bout my generation my generation this is my generation baby why don't you all ffade away  talkin' 'bout my generation and don't try to ddig what we all sssay  talkin' 'bout my generation i'm not trying to cause a bbig sssensation  talkin' 'bout my generation i'm just talkin' 'bout my gggeneration  talkin' 'bout my generation my generation this is my generation baby my my my my generation my my my my generation people try to put us ddown  talkin' 'bout my generation just because we ggget around  talkin' 'bout my generation things they do look awful cccold  talkin' 'bout my generation yeah i hope i die before i get old  talkin' 'bout my generation my generation this is my generation baby my my my my generation my my my my generation talkin' 'bout my generation  my generation talkin' 'bout my generation  my generation talkin' 'bout my generation  is my generation baby talkin' 'bout my generation  this is my generation talkin' 'bout my generation  this is my generation talkin' 'bout my generation  this is my generation talkin' 'bout my generation  this is my generation talkin' 'bout my generation  this is my generation
31,Rock,Poison,Talk Dirty To Me,you know i never i've never seen you look so good you never act the way you should but i like it and i know you like it too the way that i want you i've gotta have you oh yes i do i never i never ever stay out late you know that i can hardly wait just to see you and i know you cannot wait wait to see me too i've got to touch you cause baby we'll be at the drive in in the old man's ford behind the bushes til i'm screamin' for more down in the basement lock the cellar door and baby talk dirty to me you know i call you i call you on the telephone i'm only hopin' that you're home so i can hear you when you say those words to me and whisper so softly i've gotta hear you cause baby we'll be cc pickup that guitar andatalk to me yeah whoo whoo whoo whoo cause baby we'll be at the drive in in the old man's ford behind them bushes til i'm screamin' for more more more down in the basement and lock the cellar door and baby talk dirty to me yeah and baby talk dirty to me yeah and baby talk dirty to me uh whoo that's the way i like it baby ooh yeah
32,Rock,Heart,Barracuda,"so this ain't end i saw you again today i had to turn my heart away you smiled like the sun kisses for everyone and tails they never fail you're lying so low in the weeds i bet you're gonna ambush me you'd have me down down down on my knees now would ya barracuda back over time when we were all trying for free you met the porpoise and me no right no wrong you're selling a song a name whisper game if the real thing don't do the trick you'd better make up something quick you're gonna burn burn burn it to the wick ooh barracuda oohhhh yaaaa "" sell me sell you"" the porpoise said dive down deep down to save my head you i think that you had the blues too all that night and all the next swam without looking back made for the western pools silly silly fools instrumental if the real thing don't do the trick you'd better think up something quick you're gonna burn burn burn it to the wick oooohhhh barra barracuda instrumental til end"
33,Rock,Van Halen,Hot for Teacher,{oh wow man i said wait a second man what do you think the teacher's gonna look like this year fuck man} oh yeah ttteacher stop that screamin' teacher don't you see don't wanna be no uptown fool maybe i should go to hell but i am doing well teacher needs to see me after school i think of all the education that i've missed but then my homework was never quite like this ow got it bad got it bad got it bad i'm hot for teacher i've got it bad so bad i'm hot for teacher {hey i heard you missed us we're back i brought my pencil give me something to write on man whoa} i heard about your lessons but lessons are so cold i didn't know about this school little girl from cherry lawn how can you be so bold how did you know that golden rule i think of all the education that i've missed but then my homework was never quite like this whoa got it bad got it bad got it bad i'm hot for teacher i've got it bad so bad i'm hot for teacher woh {oh man i think the clock is slow what are you doin' this weekend i don't feel tardy class dismissed} ooh yeah i've got it bad got it bad got it bad i'm hot for teacher whoa oh yes i'm hot oh my god whoo
34,Rock,Boston,More Than a Feeling,i woke up this morning and the sun was gone turned on some music to start my day i lost myself in a familiar song i closed my eyes and i slipped away it's more than a feeling more than a feeling when i hear that old song they used to play more than a feeling and i begin dreaming more than a feeling 'til i see mary ann walk away i see my mary ann walkin' away so many people have come and gone their faces fade as the years go by yet i still recall as i wander on as clear as the sun in the summer sky it's more than a feeling more than a feeling when i hear that old song they used to play more than a feeling and i begin dreaming more than a feeling 'til i see mary ann walk away i see my maria ann walkin' away when i'm tired and thinking cold i hide in my music forget the day and dream of a girl i used to know i closed my eyes and she slipped away she slipped away it's more than a feeling more than a feeling when i hear that old song they used to play more than a feeling and i begin dreaming more than a feeling 'til i see mary ann walk away
35,Rock,Foghat,Slow Ride,slow ride take it easy slow ride take it easy slow ride take it easy slow ride take it easy i'm in the mood the rhythm is right move to the music we can roll all night slow ride slow ride take it easy slow ride take it easy slow down go down got to get your lovin' one more time hold me roll me slow ridin' woman you're so fine i'm in the mood the rhythm is right move to the music yeah we can roll all night yeah slow ride take it easy slow ride take it easy slow down go down got to get your lovin' one more time hold me roll me slow ridin' woman you're so fine slow ride easy slow ride sleazy slow ride easy slow ride sleazy
36,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mix),i'm a streetwalking cheetah with a heart full of napalm i'm a runaway son of a nuclear abomb i am the world's forgotten boy the one who searches and destroys honey gotta help me please somebody gotta save my soul baby detonate for me look out honey 'cause i'm using technology ain't got time to make no apology solar radiation in the dead of night love in the middle of a fire fight honey gotta strike a plan somebody gotta save my soul baby penetrate my mind i'm the world's forgotten boy the one who's searchin' searchin' to destroy and honey i'm the world's forgotten boy the one who's searchin' only to destroy forgotten boy forgotten boy forgotten boy said hey forgotten boy
37,Rock,Cream,Sunshine Of Your Love,it's gettin' near dawn when lights close their tired eyes i'll soon be with you my love to give you my dawn surprise i'll be with you darling soon i'll be with you when the stars start falling i've been waiting so long to be where i'm going in the sunshine of your love i'm with you my love the light's shinin' through on you yes i'm with you my love it's the morning and just we two i'll stay with you darling now i'll stay with you till my seeds are all dried up i've been waiting so long to be where i'm going in the sunshine of your love i'm with you my love the light's shinin' through on you yes i'm with you my love it's the morning and just we two i'll stay with you darling now i'll stay with you till my seeds are all dried up i've been waiting so long i've been waiting so long i've been waiting so long to be where i'm going in the sunshine of your love
38,Rock,Red Hot Chili Peppers,Give It Away,what i've got you've got to give it to your mamma what i've got you've got to give it to your pappa what i've got you've got to give it to your daughter you do a little dance and then you drink a little water what i've got you've got to get it put it in you what i've got you've got to get it put it in you what i've got you've got to get it put it in you reeling with the feeling don't stop continue realize i don't want to be a miser confide with sly you'll be the wiser young blood is the lovin' upriser how come everybody wanna keep it like the kaiser give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now i can't tell if i'm a king pin or a pauper greedy little people in a sea of distress keep your more to receive your less unimpressed by material excess love is free love me say hell yes i'm a low brow but i rock a little know how no time for the piggies or the hoosegow get smart get down with the pow wow never been a better time than right now bob marley poet and a prophet bob marley taught me how to off it bob marley walkin' like he talk it goodness me can't you see i'm gonna cough it give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now oh oh yeah give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now i can't tell if i'm a king pin or a pauper lucky me swimmin' in my ability dancin' down on life with agility come and drink it up from my fertility blessed with a bucket of lucky mobility my mom i love her 'cause she love me long gone are the times when she scrub me feelin' good my brother gonna hug me drinkin' my juice young love chugalug me there's a river born to be a giver keep you warm won't let you shiver his heart is never gonna wither come on everybody time to deliver give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now i can't tell if i'm a king pin or a pauper what i've got you've got to give it to your mamma what i've got you've got to give it to your pappa what i've got you've got to give it to your daughter you do a little dance and then you drink a little water what i've got you've got to get it put it in you what i've got you've got to get it put it in you what i've got you've got to get it put it in you reeling with the feeling don't stop continue realize i don't want to be a miser confide wisely you'll be the wiser young blood is the lovin' upriser how come everybody wanna keep it like the kaiser give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now give it away give it away give it away now give it away now give it away now give it away now 
39,Rock,Dio,Holy Diver,holy diver you've been down too long in the midnight sea oh what's becoming of me ride the tiger you can see his stripes but you know he's clean oh don't you see what i mean gotta get away holy diver shiny diamonds like the eyes of a cat in the black and blue something is coming for you look out race for the morning you can hide in the sun 'till you see the light oh we will pray it's all right gotta get away get away between the velvet lies there's a truth that's hard as steel the vision never dies life's a never wheel holy diver you're the star of the masquerade no need to look so afraid jump jump jump on the tiger you can feel his heart but you know he's mean some light can never be seen yeah holy diver you've been down too long in the midnight sea oh what's becoming of me no no ride the tiger you can see his stripes but you know he's clean oh don't you see what i mean gotta get away get away gotta get away get away holy diver soul survivor you' re the one whose clean holy diver holy diver never come to knew coming after you holy diver holy diver yeah alright get away get away get away holy diver holy diver holy diver
40,Rock,Megadeth,Peace Sells,"what do you mean ""i don't believe in god"" i talk to him everyday what do you mean ""i don't support your system"" i go to court when i have to what do you mean ""i can't get to work on time"" got nothing better to do what do you mean ""i don't pay my bills"" why do you think i'm broke huh if there's a new way i'll be the first in line but it better work this time what do you mean ""i hurt your feelings"" i didn't know you had any feelings what do you mean ""i ain't kind"" i'm just not your kind what do you mean ""i couldn't be president of the united states of america"" tell me somethin' ""it's still we the people right"" if there's a new way i'll be the first in line but it better work this time ohh can you put a price on peace peace peace sells peace peace sells peace sells but who's buying peace sells but who's buying peace sells but who's buying peace sells but who's buying peace sells but who's buying peace sells but who's buying peace sells but who's buying no no no peace sells peace sells"
41,Rock,Anthrax,Madhouse,white coats to bind me out of control i live alone inside my mind world of confusion air filled with noise who says that my life's such a crime trapped in this nightmare i wish i'd wake as my whole life begins to shake four walls surround me an empty gaze i can't find my way out of this maze 'cause i don't care fall in fall out gone without a doubt help me can't take the blame they don't feel the shame it's a madhouse or so they claim it's a madhouse am i insane my fears behind me what can i do my dreams haunt my sleep at night oh no won't learn the lesson white fills my eyes and only then they see the light trapped in this nightmare i wish i'd wake as my whole life begins to shake four walls surround me an empty gaze i can't find my way out of this maze 'cause i don't care fall in fall out gone without a doubt help me can't take the blame they don't feel the shame it's a madhouse or so they claim it's a madhouse am i insane trapped in this nightmare i wish i'd wake as my whole life begins to shake four walls surround me an empty gaze i can't find my way out of this maze 'cause i don't care fall in fall out gone without a doubt help me can't take the blame they don't feel the shame it's a madhouse or so they claim it's a madhouse am i insane mad madhouse mad mad mad madhouse
42,Rock,KoRn,Freak On a Leash,something takes a part of me something lost and never seen every time i start to believe something's raped and taken from me from me life's gotta always be messing with me can't they chill and let me be free can't i take away all this pain i try to every night all in vain in vain sometimes i cannot take this place sometimes it's my life i can't taste sometimes i cannot feel my face you'll never see me fall from grace something takes a part of me you and i were meant to be a cheap fuck for me to lay something takes a part of me feeling like a freak on a leash feeling like i have no release how many times have i felt diseased nothing in my life is free is free sometimes i cannot take this place sometimes it's my life i can't taste sometimes i cannot feel my face you'll never see me fall from grace something takes a part of me you and i were meant to be a cheap fuck for me to lay something takes a part of me boom na da mmm dum na ema da boom na da mmm dum na ema da boom na da mmm dum na ema da boom na da mmm dum na ema so fight something on the fight somethings they fight so something on the fight somethings they fight fight something on the no somethings they fight fight something on the fight somethings they fight something takes a part of me you and i were meant to be a cheap fuck for me to lay something takes a part of me part of me part of me part of me
43,Rock,The Clash,Should I Stay Or Should I Go,darling you got to let me know should i stay or should i go if you say that you are mine i'll be here till the end of time so you got to let me know should i stay or should i go it's always tease tease tease you're happy when i'm on my knees one day is fine and next is black so if you want me off your back well come on and let me know should i stay or should i go should i stay or should i go now should i stay or should i go now if i go there will be trouble and if i stay it will be double so come on and let me know this indecision's bugging me if you don't want me set me free exactly who'm i'm supposed to be don't you know which clothes even fit me come on and let me know should i cool it or should i blow should i stay or should i go now should i stay or should i go now if i go there will be trouble and if i stay it will be double so you gotta let me know should i cool it or should i go should i stay or should i go now if i go there will be trouble and if i stay it will be double so you gotta let me know should i stay or should i go
44,Rock,Kid Rock,Bawitdaba,we do not have the lyrics for bawitdaba yet
45,Rock,Warrant,Cherry Pie,well swingin' on the front porch on the lawn swingin' where we want 'cause there ain't nobody home swingin' to the left swingin' to the right i think about baseball i'll incomprehensible all night yeah swingin' in the living room in the kitchen most folks don't 'cause they're too busy bitchin' swingin' in there 'cause she wanted me to feed her mixed up the batter and she licked the beater i scream you scream we all scream for her oh don't even try you can't ignore her she's my cherry pie cool drink of water such a sweet surprise tastes so good make a grown man cry sweet cherry pie oh yeah she's my cherry pie put a smile on your face ten miles wide looks so good bring a tear to your eye sweet cherry pie swingin' to the drums to guitar fucking with the bass in the back of my car ain't no money got no gas we're goin' if we swing real fast i scream you scream we all scream for her don't even try you can't ignore her she's my cherry pie cool drink of water such a sweet surprise tastes so good make a grown man cry sweet cherry pie oh yeah she's my cherry pie put a smile on your face ten miles wide looks so good bring a tear to your eye sweet cherry pie pie yeah swingin' in the bathroom oh swingin' in the bathroom yeah yeah swingin' in the bathroom swingin' on the floor she motherfuckin' hard we forgot to lock the door in walks her daddy standin' six foot four ain't gonna swing with my daughter no more she's my cherry pie cool drink of water such a sweet surprise tastes so good grown man cry sweet cherry pie she's my cherry pie smile on your face ten miles wide looks so good bring a tear to your eye sweet cherry pie sweet cherry pie
46,Rock,Ratt,Round And Round,out on the streets that's where we'll meet you make the night i always cross the line tightened our belts abuse ourselves get in our way we'll put you on your shelf another day some other way we're gonna go but then we'll see you again i've had enough we've had enough cold in vain she said i knew right from the beginning that you would end up winnin' i knew right from the start you'd put an arrow through my heart round and round with love we'll find a way just give it time round and round what comes around goes around i'll tell you why lookin' at you lookin' at me the way you move you know it's easy to see the neon light's on me tonight i've got a way we're gonna prove it tonight like romeo to juliet time and time i'm gonna make you mine i've had enough we've had enough it's all the same she said i knew right from the beginning that you would end up winnin' i knew right from the start you'd put an arrow through my heart round and round with love we'll find a way just give it time round and round what comes around goes around i'll tell you why out on the streets that's where we'll meet you make the night i always cross the line tightened our belts abuse ourselves get in our way we'll put you on your shelf round and round with love we'll find a way just give it time round and round what comes around goes around i'll tell you why round and round with love we'll find a way just give it time time time time round and round what comes around goes around i'll tell you why why why why round and round
47,Rock,The Runaways,Cherry Bomb,can't stay at home can't stay at school old folks say ya poor little fool down the street i'm the girl next door i'm the fox you've been waiting for hello daddy hello mom i'm your ch ch ch ch ch cherry bomb hello world i'm your wild girl i'm your ch ch ch ch ch cherry bomb stone age love and strange sounds too come on baby let me get to you bad nights cause'n teenage blues get down ladies you've got nothing to lose hello daddy hello mom i'm your ch ch ch ch ch cherry bomb hello world i'm your wild girl i'm your ch ch ch ch ch cherry bomb hello daddy hello mom i'm your ch ch ch ch ch cherry bomb hello world i'm your wild girl i'm your ch ch ch ch ch cherry bomb hey street boy what's your style your dead end dreams don't make you smile i'll give ya something to live for have ya grab ya til you're sore hello daddy hello mom i'm your ch ch ch ch ch cherry bomb hello world i'm your wild girl i'm your ch ch ch ch ch cherry bomb cherry bomb cherry bomb cherry bomb cherry bomb cherry bomb
48,Rock,Skid Row,18 and Life,"ricky was a young boy he had a heart of stone lived 9 to 5 and he worked his fingers to the bone just barely get out of school came from the edge of town fought like a switchblade so no one could take him down oh no he had no money no no good at home he walked the streets as soldier and he fought the world alone and now it's 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go tequila in his heartbeat his veins burned gasoline he kept his motor running but it never kept him clean they say he loved adventure ""ricky's the wild one"" he married trouble and had a courtship with a gun bang bang shoot 'em up the party never ends you can't think of dying when the bottle's your best friend and now it's 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go yeah ""accidents will happen"" they all heard ricky say he fired his sixshot to the wind that child blew a child away yeah yeah yeah yeah yeah 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go 18 and life you got it 18 and life you know your crime is time and it's 18 and life to go"
49,Rock,Stone Temple Pilots,Interstate Love Song,waitin' on a sunday afternoon for what i read between the lines your lies feelin' like a hand in rusted shame so do you laugh or does it cry reply leavin' on a southern train only yesterday you lied promises of what i seemed to be only watch the time go by all of these things you said to me breathin' is the hardest thing to do with all i've said and all that's dead for you you lied good bye leavin' on a southern train only yesterday you lied promises of what i seemed to be only watch the time go by all of these things i said to you
50,Rock,Steppenwolf,Born To Be Wild,get your motor runnin' head out on the highway looking for adventure in whatever comes our way yeah darlin' gonna make it happen take the world in a love embrace fire all of your guns at once and explode into space i like smoke and lightnin' heavy metal thunder racing in the wind and the feeling that i'm under yeah darlin' gonna make it happen take the world in a love embrace fire all of your guns at once and explode into space like a true nature child we were born born to be wild we can climbed so high i never wanna die born to be wild born to be wild get your motor runnin' head out on the highway looking for adventure in whatever comes our way yeah darlin' gonna make it happen take the world in a love embrace fire all of your guns at once and explode into space like a true nature child we were born born to be wild we can climbed so high i never wanna die born to be wild born to be wild
51,Rock,Billy Squier,The Stroke,now everybody have you heard if you're in the game then the stroke's the word don't take no rhythm don't take no style got a thirst for killin' grab your vile you put your right hand out give a firm handshake talk to me about that one big break spread your earpollution both far and wide keep your contributions by your side stroke has struck me could be a winner boy you move quite well stroke has struck me stroke has struck me you got your number down stroke has struck me say you're a winner but man you're just a sinner now you put your left foot out keep it all in place work your way right into my case first you try to bed me you make my backbone slide but when you found you bled me skip on by keep on stroke has struck me give me the business all night long stroke has struck me stroke has struck me you're so together boy stroke has struck me say you're a winner but man you're just a sinner now better listen now it ain't no joke said let your conscience fail ya just do the stroke don'tcha take no chances keep your eye on top do your fancy dances you can't stop you just stroke has struck me stroke has struck me better listen now it ain't no joke said let your conscience fail ya just do the stroke don'tcha take no chances keep your eye on top do your fancy dances you can't stop you just stroke has struck me stroke has struck me better listen now it ain't no joke said let your conscience fail ya just do the stroke don'tcha take no chances keep your eye on top do your fancy dances you can't stop you just stroke has struck me stroke has struck me say you're a winner but man you're just a sinner now
52,Rock,Blue Oyster Cult,(Don't Fear) The Reaper,all our times have come here but now they're gone seasons don't fear the reaper nor do the wind the sun or the rain we can be like they are come on baby don't fear the reaper baby take my hand don't fear the reaper we'll be able to fly don't fear the reaper baby i'm your man la la la la la la la la la la valentine is done here but now they're gone romeo and juliet are together in eternity romeo and juliet 40000 men and women everyday like romeo and juliet 40000 men and women everyday redefine happiness another 40000 coming everyday we can be like they are come on baby don't fear the reaper baby take my hand don't fear the reaper we'll be able to fly don't fear the reaper baby i'm your man la la la la la la la la la la love of two is one here but now they're gone came the last night of sadness and it was clear she couldn't go on then the door was open and the wind appeared the candles blew and then disappeared the curtains flew and then he appeared saying don't be afraid come on baby and she had no fear and she ran to him then they started to fly they looked backward and said goodbye she had become like they are she had taken his hand she had become like they are come on baby don't fear the reaper
53,Rock,Faith No More,Epic,faith no more the real thing epic can you feel it see it hear it today if you can't then it doesn't matter anyway you will never understand it cuz it happens too fast and it feels so good it's like walking on glass it's so cool it's so hip it's alright it's so groovy it's outta sight you can touch it smell it taste it so sweet but it makes no difference cuz it knocks you off your feet you want it all but you can't have it it's cryin' bleedin' lying on the floor so you lay down on it and you do it some more you've got to share it so you dare it then you bare it and you tear it you want it all but you can't have it it's in your face but you can't grab it it's alive afraid a lie a sin it's magit it's tragic it's a loss it's a win it's dark it's moist it's a bitter pain it's sad it happened and it's a shame you want it all but you can't have it it's in your face but you can't grab it what is it it's it what is it
54,Rock,The Kinks,You Really Got Me,girl you really got me goin' you got me so i don't know what i'm doin' yeah you really got me now you got me so i can't sleep at night yeah you really got me now you got me so i don't know what i'm doin' now oh yeah you really got me now you got me so i can't sleep at night you really got me you really got me you really got me see don't ever set me free i always wanna be by your side girl you really got me now you got me so i can't sleep at night yeah you really got me now you got me so i don't know what i'm doin' now oh yeah you really got me now you got me so i can't sleep at night you really got me you really got me you really got me oh no see don't ever set me free i always wanna be by your side girl you really got me now you got me so i can't sleep at night yeah you really got me now you got me so i don't know what i'm doin' now oh yeah you really got me now you got me so i can't sleep at night you really got me you really got me you really got me
55,Rock,ZZ Top,Tush,i been up i been down take my word my way around i ain't askin' for much i said lord take me downtown i'm just lookin' for some tush i been bad i been good dallas texas hollywood i ain't askin' for much i said lord take me downtown i'm just lookin' for some tush take me back way back home not by myself not alone i ain't askin' for much i said lord take me downtown i'm just lookin' for some tush
56,Rock,Rollins Band,Liar,you think you're going to live your life alone in darkness and seclusion yeah i know you've been out there and tried to mix with those animals and it just left you full of humiliated confusion so you stagger back home and wait for nothing but the solitary refinement of your room spits you back onto the streets and now you're desperate and in need of human contact and then you meet me and yur whole world changes because everything i say is everything you've ever wanted to hear so you drop all you defenses and you drop all your fears and you trust me completely i'm perfect in every way 'cause i make you feel so strong and so powerfull inside you feel so lucky but your ego obscures reality that you never bothered to wonder why things are going so well you want to know why 'cause i'm a liar yeah i'm a liar i'll tear rip your mind up i'll burn your soul i'll turn you into me i'll turn you into me 'cause i'm a liar a liar a liar a liar i'll hide behind a smile and understanding eyes and i'll tell you things that you already know so you can say i really identify with you so much and all the time that you're needing me is just the time that i'm bleeding you don't you get it yet i'll come to you like an affliction then i'll leave you like an addiction you'll never forget me wou wanna know why i don't know why i feel the need to lie and cause you so much pain maybe it's something inside maybe it's something i can't explain 'cause all i do is mess you up and lie to you i'm a liar ooh i'm a liar but if you'll give me another chance i swear i'll never lie to you again 'cause now i see the destructive power of a lie they're stronger than truth i ca't believe i ever hurt you i swear i will never lie to you again please just give me more chance i'll never lie to you again no i swear i will never tell a lie i will neer tell a lie no no ha ha ha ha ha ha ha ha ha sucker sucker sucker i am a liar yeah i am a liar yeah i am a liar i lie you i feel good i am a liar yeah i lie x4 ooh i lie yeah i lie i'm a liar i lie i like it i feel good i like it and again i like it again and i'll keep lying i'll promise
57,Rock,Dokken,Breaking the Chains,you sit there thinkin' in your room you feel the pressure you're goin' crazy too the walls around you closin' in you need a change claustrophobic feelin' scared you need somebody but no one seems to care a one way ticket a change of pace you've had enough you can't take no more breaking the chains around you nobody else can bind you take a good look around you now you're breaking the chains i got this letter came today from my baby who left me yesterday said she loves me she'll come back she wants to try i won't let her she'll be upset i know it's better than somethin' i'll regret she's been dishonest and insincere i lost my mind twenty times a year breaking the chains around you nobody else can bind you take a good look around you now you're breaking the chains woke up today i'm alone while i look around but baby you were gone but i don't mind and i don't worry i will survive i'm alone now that you're gone don't need nobody to hold or tie me down i broke the chains so let me be i've gotta be free free breaking the chains around you nobody else can bind you take a good look around you now you're breaking the chains breaking the chains around you nobody else can bind you take a good look around you now you're breaking the chains
58,Rock,Europe,The Final Countdown,we're leaving together but still it's farewell and maybe we'll come back to earth who can tell i guess there is no one to blame we're leaving ground will things ever be the same again it's the final countdown the final countdown ohh we're heading for venus and still we stand tall 'cause maybe they've seen us and welcome us all yea with so many light years to go and things to be found to be found i'm sure that we'll all miss her so it's the final countdown the final countdown the final countdown  the final countdown ohh ho ohh the final countdown oh ho it's the final countdown the final countdown the final countdown  the final countdown ohh it's the final countdown we're leaving together the final countdown we'll all miss her so it's the final countdown  the final countdown ohh it's the final countdown yea
59,Rock,MC5,Kick Out the Jams,kick out the jams motherfuckers yeah i i i i i'm gonna i'm gonna kick 'em out yeah well i feel pretty good and i guess that i could get crazy now baby cause we all got in tune and when the dressing room got hazy now baby i know how you want it child hot quick and tight the girls can't stand it when you're doin'it right let me up on the stand and let me kick out the jam yes kick out the jams i want to kick'em out yes i'm starting to sweat you know my shirt's all wet what a feeling in the sound that abounds and resounds and rebounds off the ceiling you gotta have it baby you can't do without when you get that feeling you gotta sock'em out put that mike in my hand and let me kick out the jam yes kick out the jams i want to kick'em out so you got to give it up you know you can't get enough miss mackenzie cause it gets in your brain it drives you insane with the frenzy the wigglin guitars girl the crash of the drums make you wanna keeparockin' till the morning comes let me be who i am and let me kick out the jam yes kick out the jams i done kicked em out
60,Rock,Jane's Addiction,Mountain Song,"comin' down the mountain one of many children everybody has their own opinion everybody has their own opinion holding it back hurts so bad jumping out of my flesh and i said cash in cash in now honey cash in now cash in now baby cash in now honey cash in miss smith cash in now baby i was comin' down the mountain met a child she had pin eyes we had the same opinion had the same opinion she was holding it back it hurts do bad jumping out of her flesh and i said ""you better cash in"" cash in now honey cash in now cash in now baby cash in now honey cash in miss smith cash in now baby"
61,Rock,Foreigner,Hot Blooded,well i'm hot blooded check it and see i got a fever of a hundred and three come on baby do you do more than dance i'm hot blooded i'm hot blooded you don't have to read my mind to know what i have in mind honey you oughta know now you move so fine let me lay it on the line i wanna know what you're doin' after the show now it's up to you we can make a secret rendezvous just me and you i'll show you lovin' like you never knew that's why i'm hot blooded check it and see i got a fever of a hundred and three come on baby do you do more than dance i'm hot blooded hot blooded if it feels alright maybe you can stay all night shall i leave you my key but you've got to give me a sign come on girl some kind of sign tell me are you hot mama you sure look that way to me are you old enough will you be ready when i call you bluff is my timing right did you save your love for me tonight yeah i'm hot blooded check it and see feel the fever burning inside of me come on baby do you do more than dance i'm hot blooded i'm hot blooded i'm hot now it's up to you can we make a secret rendezvous oh before we do you'll have to get away from you know who well i'm hot blooded check it and see i got a fever of a hundred and three come on baby do you do more than dance i'm hot blooded i'm hot blooded hot blooded every night hot blooded you're looking so tight hot blooded now you're driving me wild hot blooded i'm so hot for you child hot blooded i'm a little bit high hot blooded you're a little bit shy hot blooded you're making me sing hot blooded for your sweet sweet thing
62,Rock,Survivor,Eye of the Tiger,rising up back on the street did my time took my chances went the distance now i'm back on my feet just a man and his will to survive so many times it happens too fast you change your passion for glory don't lose your grip on the dreams of the past you must fight just to keep them alive it's the eye of the tiger it's the thrill of the fight rising up to the challenge of our rival and the last known survivor stalks his prey in the night and he's watching us all with the eye of the tiger face to face out in the heat hanging tough staying hungry they stack the odds 'til we take to the street for the kill with the skill to survive it's the eye of the tiger it's the thrill of the fight rising up to the challenge of our rival and the last known survivor stalks his prey in the night and he's watching us all with the eye of the tiger rising up straight to the top had the guts got the glory went the distance now i'm not going to stop just a man and his will to survive it's the eye of the tiger it's the thrill of the fight rising up to the challenge of our rival and the last known survivor stalks his prey in the night and he's watching us all with the eye of the tiger the eye of the tiger the eye of the tiger the eye of the tiger the eye of the tiger
63,Rock,White Zombie,More Human Than Human,more human than human yeah i am the astrocreep a demolition style hell american freak yeah i am the crawling dead a phantom in a box shadow in your head say acid suicide freedom of the blast read the fucker lies yeah scratch off the broken skin tear into my heart make me do it again yeah yeah yeah yeah yeah more human than human more human than human more human than human more human than human more human than human more human than human yeah i am the jigsaw man i turn the world around with a skeleton hand say i am electric head a cannibal core a television said yeah do not victimize read the motherfuckerpsychoholic lies yeah into a psychic war i tear my soul apart and i eat it some more yeah yeah yeah yeah yeah more human than human more human than human more human than human more human than human more human than human more human than human yeah i am the ripper man a locomotion mind love american style yeah i am the nexus one i want more life fucker i ain't done yeah more human than human more human than human more human than human 
64,Rock,Living Colour,Cult of Personality,{and during the few moments that we have left we want to talk right down to earth in a language that everybody here can easily understand} look in my eyes what do you see the cult of personality i know your anger i know your dreams i've been everything you wanna be i'm the cult of personality like mussolini and kennedy i'm the cult of personality the cult of personality the cult of personality neon lights nobel prize when a mirror speaks the reflection lies you won't have to follow me only you can set me free i sell the things you need to be i'm the smiling face on your t v i'm the cult of personality i exploit you still you love me i tell you one and one makes three i'm the cult of personality like joseph stalin and gandhi i'm the cult of personality the cult of personality the cult of personality neon lights nobel prize when a leader speaks that leader dies you won't have to follow me only you can set you free you gave me fortune you gave me fame you gave me power in your god's name i'm every person you need to be oh i'm the cult of personality i am the cult of i am the cult of i am the cult of i am the cult of i am the cult of i am the cult of i am the cult of i am the cult of personality  {ask not what your country can do for you} {the only thing we have to fear is fear itself}
